"index","inputs","targets"
"503","[winogrande]:
<sentence>John said that he preferred the chocolate frosting over the lemon frosting because the _ tasted bad.</sentence>
<option1>chocolate</option1>
<option2>lemon</option2>","2"
"504","[winogrande]:
<sentence>Betty is known as bilingual while Rachel is known as multilingual because _ can only speak two languages.</sentence>
<option1>Betty</option1>
<option2>Rachel</option2>","1"
"505","[winogrande]:
<sentence>Betty is known as bilingual while Rachel is known as multilingual because _ can speak more than two languages.</sentence>
<option1>Betty</option1>
<option2>Rachel</option2>","2"
"506","[winogrande]:
<sentence>during the vacation we stayed in the 3 star hotel and not the 5 star hotel because the _ were fully booked.</sentence>
<option1>3 star</option1>
<option2>5 star</option2>","2"
"507","[winogrande]:
<sentence>during the vacation we stayed in the 3 star hotel and not the 5 star hotel because the _ were available.</sentence>
<option1>3 star</option1>
<option2>5 star</option2>","1"
"508","[winogrande]:
<sentence>The thief was able to be sneaky in the boots, but not in the sandals, because the _ were made of superior material.</sentence>
<option1>sandals</option1>
<option2>boots</option2>","2"
"509","[winogrande]:
<sentence>The thief was able to be sneaky in the boots, but not in the sandals, because the _ were made of inferior material.</sentence>
<option1>sandals</option1>
<option2>boots</option2>","1"
"510","[winogrande]:
<sentence>The quilt Margot was making would take up the whole closet, because the _ was huge.</sentence>
<option1>quilt</option1>
<option2>closet</option2>","1"
"511","[winogrande]:
<sentence>The quilt Margot was making would take up the whole closet, because the _ was tiny.</sentence>
<option1>quilt</option1>
<option2>closet</option2>","2"
"512","[winogrande]:
<sentence>Are you going to donate your charitable contribution to the church or the school? I think I'm going to give mine to the _ because they need new pews.</sentence>
<option1>school</option1>
<option2>church</option2>","2"
"513","[winogrande]:
<sentence>Are you going to donate your charitable contribution to the church or the school? I think I'm going to give mine to the _ because they need new computers.</sentence>
<option1>school</option1>
<option2>church</option2>","1"
"514","[winogrande]:
<sentence>The oak tree weathered the storm but the sapling perished. This is because the _ tree was much more fragile.</sentence>
<option1>oak</option1>
<option2>sapling</option2>","2"
"515","[winogrande]:
<sentence>The oak tree weathered the storm but the sapling perished. This is because the _ tree was much more sturdy.</sentence>
<option1>oak</option1>
<option2>sapling</option2>","1"
"516","[winogrande]:
<sentence>Benjamin had a more juvenile sense of humor than Donald so _ hated whoopie cushions.</sentence>
<option1>Benjamin</option1>
<option2>Donald</option2>","2"
"517","[winogrande]:
<sentence>Benjamin had a more juvenile sense of humor than Donald so _ enjoyed whoopie cushions.</sentence>
<option1>Benjamin</option1>
<option2>Donald</option2>","1"
"518","[winogrande]:
<sentence>Eating sweets was a big problem for Carrie but not for Rebecca, thats why _ has a small waistline.</sentence>
<option1>Carrie</option1>
<option2>Rebecca</option2>","2"
"519","[winogrande]:
<sentence>Eating sweets was a big problem for Carrie but not for Rebecca, thats why _ has a large waistline.</sentence>
<option1>Carrie</option1>
<option2>Rebecca</option2>","1"
"520","[winogrande]:
<sentence>The ground around Michael's house was solid unlike Aaron's because _ had a month long rainfall.</sentence>
<option1>Michael</option1>
<option2>Aaron</option2>","2"
"521","[winogrande]:
<sentence>The ground around Michael's house was solid unlike Aaron's because _ had a month long drought.</sentence>
<option1>Michael</option1>
<option2>Aaron</option2>","1"
"522","[winogrande]:
<sentence>Megan inserted an IV into Sarah's arm once they were admitted to the hospital, because _ was a nurse.</sentence>
<option1>Megan</option1>
<option2>Sarah</option2>","1"
"523","[winogrande]:
<sentence>Megan inserted an IV into Sarah's arm once they were admitted to the hospital, because _ was dehydrated.</sentence>
<option1>Megan</option1>
<option2>Sarah</option2>","2"
"524","[winogrande]:
<sentence>It was raining hard and the hat got soaked. The color began to blend together. His mom said the _ was ugly anyway and it had too many hats.</sentence>
<option1>hat</option1>
<option2>color</option2>","2"
"525","[winogrande]:
<sentence>It was raining hard and the hat got soaked. The color began to blend together. His mom said the _ was ugly anyway because it had too many colors.</sentence>
<option1>hat</option1>
<option2>color</option2>","1"
"526","[winogrande]:
<sentence>The bedroom had to have the bureau replaced by the new closet , since the _ was too packed for all the new clothes.</sentence>
<option1>bureau</option1>
<option2>closet</option2>","1"
"527","[winogrande]:
<sentence>The bedroom had to have the bureau replaced by the new closet , since the _ was very roomy for all the new clothes.</sentence>
<option1>bureau</option1>
<option2>closet</option2>","2"
"528","[winogrande]:
<sentence>The chef tried to put the banana in the cake but the _ was too large.</sentence>
<option1>cake</option1>
<option2>banana</option2>","2"
"529","[winogrande]:
<sentence>The chef tried to put the banana in the cake but the _ was too small.</sentence>
<option1>cake</option1>
<option2>banana</option2>","1"
"530","[winogrande]:
<sentence>Brett was more prepared to be a parent than Aaron because _ had spent a lot of time with children.</sentence>
<option1>Brett</option1>
<option2>Aaron</option2>","1"
"531","[winogrande]:
<sentence>Brett was more prepared to be a parent than Aaron because _ had spent very little time with children.</sentence>
<option1>Brett</option1>
<option2>Aaron</option2>","2"
"532","[winogrande]:
<sentence>Patricia chose a hardy cultivar to grow unlike Tanya because _ had very fertile soil.</sentence>
<option1>Patricia</option1>
<option2>Tanya</option2>","2"
"533","[winogrande]:
<sentence>Patricia chose a hardy cultivar to grow unlike Tanya because _ had very rocky soil.</sentence>
<option1>Patricia</option1>
<option2>Tanya</option2>","1"
"534","[winogrande]:
<sentence>Donna would prefer to do her reading at the workplace than at home, because the _ was too noisy.</sentence>
<option1>home</option1>
<option2>workplace</option2>","1"
"535","[winogrande]:
<sentence>Donna would prefer to do her reading at the workplace than at home, because the _ was more quiet.</sentence>
<option1>home</option1>
<option2>workplace</option2>","2"
"536","[winogrande]:
<sentence>Donald invited Brett to Paris because _ knew how to speak the native language perfectly.</sentence>
<option1>Donald</option1>
<option2>Brett</option2>","2"
"537","[winogrande]:
<sentence>Donald invited Brett to Paris because _ didn't know how to speak the native language.</sentence>
<option1>Donald</option1>
<option2>Brett</option2>","1"
"538","[winogrande]:
<sentence>Michael discovered Craig was a respected doctor so _ was asked many health related questions.</sentence>
<option1>Michael</option1>
<option2>Craig</option2>","2"
"539","[winogrande]:
<sentence>Michael discovered Craig was a respected doctor so _ asked him many health related questions.</sentence>
<option1>Michael</option1>
<option2>Craig</option2>","1"
"540","[winogrande]:
<sentence>Glenda always drove the station wagon at night instead of the sports car, because the _ had dimmer headlights.</sentence>
<option1>station wagon</option1>
<option2>sports car</option2>","2"
"541","[winogrande]:
<sentence>Glenda always drove the station wagon at night instead of the sports car, because the _ had brighter headlights.</sentence>
<option1>station wagon</option1>
<option2>sports car</option2>","1"
"542","[winogrande]:
<sentence>Ryan ran over Ian's guinea pig with his car, causing _ to feel a great deal of pain.</sentence>
<option1>Ryan</option1>
<option2>Ian</option2>","2"
"543","[winogrande]:
<sentence>Ryan ran over Ian's guinea pig with his car, causing _ to feel a great deal of guilt.</sentence>
<option1>Ryan</option1>
<option2>Ian</option2>","1"
"544","[winogrande]:
<sentence>It was easier to prevent the post from falling over than the beam, because the _ was heavy.</sentence>
<option1>beam</option1>
<option2>post</option2>","1"
"545","[winogrande]:
<sentence>It was easier to prevent the post from falling over than the beam, because the _ was light.</sentence>
<option1>beam</option1>
<option2>post</option2>","2"
"546","[winogrande]:
<sentence>It was easy for Joel but not Kevin to have fun on the camping trip because _ had not learned how to enjoy the outdoors.</sentence>
<option1>Joel</option1>
<option2>Kevin</option2>","2"
"547","[winogrande]:
<sentence>It was easy for Joel but not Kevin to have fun on the camping trip because _ learned early how to enjoy the outdoors.</sentence>
<option1>Joel</option1>
<option2>Kevin</option2>","1"
"548","[winogrande]:
<sentence>Dennis had a much higher testosterone level than Christopher, so _ started to worry about being able to have children.</sentence>
<option1>Dennis</option1>
<option2>Christopher</option2>","2"
"549","[winogrande]:
<sentence>Dennis had a much higher testosterone level than Christopher, so _ didn't have to worry about being able to have children.</sentence>
<option1>Dennis</option1>
<option2>Christopher</option2>","1"
"550","[winogrande]:
<sentence>The ability to study French came easier to Angela than Samantha because _ had a strong language background.</sentence>
<option1>Angela</option1>
<option2>Samantha</option2>","1"
"551","[winogrande]:
<sentence>The ability to study French came easier to Angela than Samantha because _ did not have a strong language background.</sentence>
<option1>Angela</option1>
<option2>Samantha</option2>","2"
"552","[winogrande]:
<sentence>The pool cue used by Emily at the billiards hall was covered with more chalk than the one used by Betty; consequently, _ was practically flawless when breaking.</sentence>
<option1>Emily</option1>
<option2>Betty</option2>","1"
"553","[winogrande]:
<sentence>The pool cue used by Emily at the billiards hall was covered with more chalk than the one used by Betty; consequently, _ was practically incompetent when breaking.</sentence>
<option1>Emily</option1>
<option2>Betty</option2>","2"
"554","[winogrande]:
<sentence>Katrina loves the taste of lettuce but Angela doesn't. _ ordered a big salad for dinner.</sentence>
<option1>Katrina</option1>
<option2>Angela</option2>","1"
"555","[winogrande]:
<sentence>Katrina loves the taste of lettuce but Angela doesn't. _ ordered a big steak for dinner.</sentence>
<option1>Katrina</option1>
<option2>Angela</option2>","2"
"556","[winogrande]:
<sentence>Jason approached Steven to deliver the official subpoena and court summons, because _ was employed as a process server.</sentence>
<option1>Jason</option1>
<option2>Steven</option2>","1"
"557","[winogrande]:
<sentence>Jason approached Steven to deliver the official subpoena and court summons, because _ was being sued.</sentence>
<option1>Jason</option1>
<option2>Steven</option2>","2"
"558","[winogrande]:
<sentence>The mother always consulted a book for her pregnancy because the _ was very  informative.</sentence>
<option1>pregnancy</option1>
<option2>book</option2>","2"
"559","[winogrande]:
<sentence>The mother always consulted a book for her pregnancy because the _ was very difficult.</sentence>
<option1>pregnancy</option1>
<option2>book</option2>","1"
"560","[winogrande]:
<sentence>When Manny bought a new dog bed for the cage, he was disappointed when he tried to put it in. The _ was too small.</sentence>
<option1>dog bed</option1>
<option2>cage</option2>","2"
"561","[winogrande]:
<sentence>When Manny bought a new dog bed for the cage, he was disappointed when he tried to put it in. The _ was too big.</sentence>
<option1>dog bed</option1>
<option2>cage</option2>","1"
"562","[winogrande]:
<sentence>Natalie helped Monica to get into a treatment program, after _ told of her drug addiction.</sentence>
<option1>Natalie</option1>
<option2>Monica</option2>","2"
"563","[winogrande]:
<sentence>Natalie helped Monica to get into a treatment program, after _ heard of her drug addiction.</sentence>
<option1>Natalie</option1>
<option2>Monica</option2>","1"
"564","[winogrande]:
<sentence>Nelson went to the doctors office without Dennis because _ had to change his prescription.</sentence>
<option1>Nelson</option1>
<option2>Dennis</option2>","1"
"565","[winogrande]:
<sentence>Nelson went to the doctors office without Dennis because _ had to change the engine oil.</sentence>
<option1>Nelson</option1>
<option2>Dennis</option2>","2"
"566","[winogrande]:
<sentence>The horse prefers the pasture over the barn because there is less room in the _ for the horse to stretch.</sentence>
<option1>pasture</option1>
<option2>barn</option2>","2"
"567","[winogrande]:
<sentence>The horse prefers the pasture over the barn because there is more room in the _ for the horse to stretch.</sentence>
<option1>pasture</option1>
<option2>barn</option2>","1"
"568","[winogrande]:
<sentence>She was never able to use lash curlers on her lashes because the _ are too large.</sentence>
<option1>lashes</option1>
<option2>curlers</option2>","2"
"569","[winogrande]:
<sentence>She was never able to use lash curlers on her lashes because the _ are too thin.</sentence>
<option1>lashes</option1>
<option2>curlers</option2>","1"
"570","[winogrande]:
<sentence>Ian asked Kevin to help with their taxes because _ was a successful, trained accountant.</sentence>
<option1>Ian</option1>
<option2>Kevin</option2>","2"
"571","[winogrande]:
<sentence>Ian was asked by Kevin to help with their taxes because _ was a successful, trained accountant.</sentence>
<option1>Ian</option1>
<option2>Kevin</option2>","1"
"572","[winogrande]:
<sentence>Hangovers are really bad, but they are not as bad as migraines, because the _ are gone quick.</sentence>
<option1>hangovers</option1>
<option2>migraines</option2>","1"
"573","[winogrande]:
<sentence>Hangovers are really bad, but they are not as bad as migraines, because the _ last awhile.</sentence>
<option1>hangovers</option1>
<option2>migraines</option2>","2"
"574","[winogrande]:
<sentence>Since Jennifer was in need of clothing while Natalie had extra, _ bought clothes from the thrift shop.</sentence>
<option1>Jennifer</option1>
<option2>Natalie</option2>","1"
"575","[winogrande]:
<sentence>Since Jennifer was in need of clothing while Natalie had extra, _ gave clothes to the thrift shop.</sentence>
<option1>Jennifer</option1>
<option2>Natalie</option2>","2"
"576","[winogrande]:
<sentence>He found he had baking powder for the cake but borrowed baking soda from his neighbor since the _ was full.</sentence>
<option1>soda</option1>
<option2>powder</option2>","2"
"577","[winogrande]:
<sentence>He found he had baking powder for the cake but borrowed baking soda from his neighbor since the _ was empty.</sentence>
<option1>soda</option1>
<option2>powder</option2>","1"
"578","[winogrande]:
<sentence>Justin was very good at playing music on the guitar unlike Craig because _ was very musical.</sentence>
<option1>Justin</option1>
<option2>Craig</option2>","1"
"579","[winogrande]:
<sentence>Justin was very good at playing music on the guitar unlike Craig because _ was very sporty.</sentence>
<option1>Justin</option1>
<option2>Craig</option2>","2"
"580","[winogrande]:
<sentence>Sheila didn’t check the temperature of her flat iron before straightening her hair. The _ was fried.</sentence>
<option1>iron</option1>
<option2>hair</option2>","2"
"581","[winogrande]:
<sentence>Sheila didn’t check the temperature of her flat iron before straightening hair. The _ was hot.</sentence>
<option1>iron</option1>
<option2>hair</option2>","1"
"582","[winogrande]:
<sentence>Callie practiced dancing more than she practiced guitar although the recital next week was for the _ .</sentence>
<option1>dancing</option1>
<option2>guitar</option2>","2"
"583","[winogrande]:
<sentence>Callie practiced dancing more than she practiced guitar because the recital next week was for the _ .</sentence>
<option1>dancing</option1>
<option2>guitar</option2>","1"
"584","[winogrande]:
<sentence>The dog's hair had to be removed after it got stuck in the mud because the _ was clean.</sentence>
<option1>mud</option1>
<option2>hair</option2>","2"
"585","[winogrande]:
<sentence>The dog's hair had to be removed after it got stuck in the mud because the _ was disgusting.</sentence>
<option1>mud</option1>
<option2>hair</option2>","1"
"586","[winogrande]:
<sentence>Terrorism was a concern in the countryside, but hardly a problem in the city, as the _ had much peace among people.</sentence>
<option1>countryside</option1>
<option2>city</option2>","2"
"587","[winogrande]:
<sentence>Terrorism was a concern in the countryside, but hardly a problem in the city, as the _ had much conflict among people.</sentence>
<option1>countryside</option1>
<option2>city</option2>","1"
"588","[winogrande]:
<sentence>Jason was bald, but Hunter had a full head of hair, so _ had no need to buy hair gel.</sentence>
<option1>Jason</option1>
<option2>Hunter</option2>","1"
"589","[winogrande]:
<sentence>Jason was bald, but Hunter had a full head of hair, so _ needed to buy hair gel.</sentence>
<option1>Jason</option1>
<option2>Hunter</option2>","2"
"590","[winogrande]:
<sentence>The hair didn't work in a bun, but looked great in a ponytail.  The _ was ugly.</sentence>
<option1>bun</option1>
<option2>ponytail</option2>","1"
"591","[winogrande]:
<sentence>The hair didn't work in a bun, but looked great in a ponytail.  The _ was cute.</sentence>
<option1>bun</option1>
<option2>ponytail</option2>","2"
"592","[winogrande]:
<sentence>it will take them the whole of tomorrow to sort the short sticks, the long ones lasted a few hours only, the _ ones are visible.</sentence>
<option1>long</option1>
<option2>short</option2>","1"
"593","[winogrande]:
<sentence>it will take them the whole of tomorrow to sort the short sticks, the long ones lasted a few hours only, the _ ones are imperceptible .</sentence>
<option1>long</option1>
<option2>short</option2>","2"
"594","[winogrande]:
<sentence>The clouds evoked great fear in the people, while the clear skies calmed them, because the _ were so foreboding.</sentence>
<option1>clouds</option1>
<option2>skies</option2>","1"
"595","[winogrande]:
<sentence>The clouds evoked great fear in the people, while the clear skies calmed them, because the _ were so comforting.</sentence>
<option1>clouds</option1>
<option2>skies</option2>","2"
"596","[winogrande]:
<sentence>The disease was very contagious. His clothes and homes had to be burned. The _ were ragged.</sentence>
<option1>homes</option1>
<option2>clothes</option2>","2"
"597","[winogrande]:
<sentence>The disease was very contagious. His clothes and homes had to be burned. The _ were huge.</sentence>
<option1>homes</option1>
<option2>clothes</option2>","1"
"598","[winogrande]:
<sentence>Dina fed her children yogurt instead of ice cream because she thought that the _ was healthy.</sentence>
<option1>yogurt</option1>
<option2>ice cream</option2>","1"
"599","[winogrande]:
<sentence>Dina fed her children yogurt instead of ice cream because she thought that the _ was unhealthy.</sentence>
<option1>yogurt</option1>
<option2>ice cream</option2>","2"
"600","[winogrande]:
<sentence>Heather bought a doll for her daughters cradle the doll did not fit, the _ was too small.</sentence>
<option1>cradle</option1>
<option2>doll</option2>","1"
"601","[winogrande]:
<sentence>Heather bought a doll for her daughters cradle the doll did not fit, the _ was too big.</sentence>
<option1>cradle</option1>
<option2>doll</option2>","2"
"602","[winogrande]:
<sentence>They need to update their kitchen cabinets after buying more dishes because the _ are excessive.</sentence>
<option1>cabinets</option1>
<option2>dishes</option2>","2"
"603","[winogrande]:
<sentence>They need to update their kitchen cabinets after buying more dishes because the _ are small.</sentence>
<option1>cabinets</option1>
<option2>dishes</option2>","1"
"604","[winogrande]:
<sentence>Because Robert was experiencing hair loss and Brian was not, _ was jealous of his hair.</sentence>
<option1>Robert</option1>
<option2>Brian</option2>","1"
"605","[winogrande]:
<sentence>Even though Robert was experiencing hair loss and Brian was not, _ was jealous of his hair.</sentence>
<option1>Robert</option1>
<option2>Brian</option2>","2"
"606","[winogrande]:
<sentence>She wanted to make a toilet paper roll butterfly by using the roll's tube and paint, but was unable to finish because the _ was too scarce.</sentence>
<option1>paint</option1>
<option2>tube</option2>","1"
"607","[winogrande]:
<sentence>She wanted to make a toilet paper roll butterfly by using the roll's tube and paint, but was unable to finish because the _ was too large.</sentence>
<option1>paint</option1>
<option2>tube</option2>","2"
"608","[winogrande]:
<sentence>Lawrence shovelled their driveway after the snow storm while Aaron avoided doing so, so _ had a driveway that was covered in snow.</sentence>
<option1>Lawrence</option1>
<option2>Aaron</option2>","2"
"609","[winogrande]:
<sentence>Lawrence shovelled their driveway after the snow storm while Aaron avoided doing so, so _ had a driveway that was free from snow.</sentence>
<option1>Lawrence</option1>
<option2>Aaron</option2>","1"
"610","[winogrande]:
<sentence>Cathy felt a stronger bond with her dog than her cat because her _ was very aloof.</sentence>
<option1>cat</option1>
<option2>dog</option2>","1"
"611","[winogrande]:
<sentence>Cathy felt a stronger bond with her dog than her cat because her _ was very affectionate.</sentence>
<option1>cat</option1>
<option2>dog</option2>","2"
"612","[winogrande]:
<sentence>Patricia always had to clean up after Angela, because _ didn't care about living in filth.</sentence>
<option1>Patricia</option1>
<option2>Angela</option2>","2"
"613","[winogrande]:
<sentence>Patricia always had to clean up after Angela, because _ didn't want to live in filth.</sentence>
<option1>Patricia</option1>
<option2>Angela</option2>","1"
"614","[winogrande]:
<sentence>Michael asked Brett for help moving a desk. _ wouldn't have been able to do it alone.</sentence>
<option1>Michael</option1>
<option2>Brett</option2>","1"
"615","[winogrande]:
<sentence>Michael asked Brett for help moving a desk. _ wouldn't have been able to do it by himself either.</sentence>
<option1>Michael</option1>
<option2>Brett</option2>","2"
"616","[winogrande]:
<sentence>Jennifer liked to smoke pot but Laura like to smoke cigars. _ wound up in the local jail for smoking their favorite thing in public.</sentence>
<option1>Jennifer</option1>
<option2>Laura</option2>","1"
"617","[winogrande]:
<sentence>Jennifer liked to smoke pot but Laura like to smoke cigars. _ avoided the local jail for smoking their favorite thing in public.</sentence>
<option1>Jennifer</option1>
<option2>Laura</option2>","2"
"618","[winogrande]:
<sentence>Jeffrey believed Robert was spying on him during the private event, because _ was sneaky.</sentence>
<option1>Jeffrey</option1>
<option2>Robert</option2>","2"
"619","[winogrande]:
<sentence>Jeffrey believed Robert was spying on him during the private event, because _ was paranoid.</sentence>
<option1>Jeffrey</option1>
<option2>Robert</option2>","1"
"620","[winogrande]:
<sentence>Frank visited the bank to get a loan to buy a new car, and the _ was very skeptical.</sentence>
<option1>loan</option1>
<option2>car</option2>","1"
"621","[winogrande]:
<sentence>Frank visited the bank to get a loan to buy a new car, and the _ was very bold.</sentence>
<option1>loan</option1>
<option2>car</option2>","2"
"622","[winogrande]:
<sentence>Christopher needs Ian's advice on how to create a positive classroom atmosphere, because _ is a new teacher.</sentence>
<option1>Christopher</option1>
<option2>Ian</option2>","1"
"623","[winogrande]:
<sentence>Christopher needs Ian's advice on how to create a positive classroom atmosphere, because _ is an experienced teacher.</sentence>
<option1>Christopher</option1>
<option2>Ian</option2>","2"
"624","[winogrande]:
<sentence>Emily was having difficulty going through puberty but not Christine because _ had very weak acne causing hormones.</sentence>
<option1>Emily</option1>
<option2>Christine</option2>","2"
"625","[winogrande]:
<sentence>Emily was having difficulty going through puberty but not Christine because _ had very strong acne causing hormones.</sentence>
<option1>Emily</option1>
<option2>Christine</option2>","1"
"626","[winogrande]:
<sentence>Hunter likes tulips and Ryan does not, so _ went to buy some from the store.</sentence>
<option1>Hunter</option1>
<option2>Ryan</option2>","1"
"627","[winogrande]:
<sentence>Hunter likes tulips and Ryan does not, so _ refused to buy some from the store.</sentence>
<option1>Hunter</option1>
<option2>Ryan</option2>","2"
"628","[winogrande]:
<sentence>Victoria decided to choose express shipping while Katrina did not, so _ got her order last.</sentence>
<option1>Victoria</option1>
<option2>Katrina</option2>","2"
"629","[winogrande]:
<sentence>Victoria decided to choose express shipping while Katrina did not, so _ got her order first.</sentence>
<option1>Victoria</option1>
<option2>Katrina</option2>","1"
"630","[winogrande]:
<sentence>The tutor was more suited for English studies than the professor , since _ was an effective teacher.</sentence>
<option1>tutor</option1>
<option2>professor</option2>","1"
"631","[winogrande]:
<sentence>The tutor was more suited for English studies than the professor , since _ was an inadequate teacher.</sentence>
<option1>tutor</option1>
<option2>professor</option2>","2"
"632","[winogrande]:
<sentence>Victoria was more fashionable than Elena because _ always was concerned about leaving dandruff on their shirts.</sentence>
<option1>Victoria</option1>
<option2>Elena</option2>","2"
"633","[winogrande]:
<sentence>Victoria was more fashionable than Elena but  _ always was concerned about leaving dandruff on their shirts.</sentence>
<option1>Victoria</option1>
<option2>Elena</option2>","1"
"634","[winogrande]:
<sentence>Carrie needed to be vigilant about her bone health which Natalie worries about since _ is concerned.</sentence>
<option1>Carrie</option1>
<option2>Natalie</option2>","2"
"635","[winogrande]:
<sentence>Carrie needed to be vigilant about her bone health which Natalie worries about since _ is elderly.</sentence>
<option1>Carrie</option1>
<option2>Natalie</option2>","1"
"636","[winogrande]:
<sentence>The waves destroyed the garage but left the house intact because the _ was so far from the shore.</sentence>
<option1>garage</option1>
<option2>house</option2>","2"
"637","[winogrande]:
<sentence>The waves destroyed the garage but left the house intact because the _ was so close to the shore.</sentence>
<option1>garage</option1>
<option2>house</option2>","1"
"638","[winogrande]:
<sentence>The science student tried using the telescope to see the galaxy but the _ was too far.</sentence>
<option1>galaxy</option1>
<option2>telescope</option2>","1"
"639","[winogrande]:
<sentence>The science student tried using the telescope to see the galaxy but the _ was too weak.</sentence>
<option1>galaxy</option1>
<option2>telescope</option2>","2"
