"index","inputs","targets"
"2302","[winogrande]:
<sentence>Felicia unexpectedly made fried eggs for breakfast in the morning for Katrina and now _ owes a favor.</sentence>
<option1>Felicia</option1>
<option2>Katrina</option2>","2"
"2303","[winogrande]:
<sentence>Felicia unexpectedly made fried eggs for breakfast in the morning for Katrina since _ owes a favor.</sentence>
<option1>Felicia</option1>
<option2>Katrina</option2>","1"
"2304","[winogrande]:
<sentence>Mary wanted to ease Rachel's pain, so _ asked to apply some pain medication to the area.</sentence>
<option1>Mary</option1>
<option2>Rachel</option2>","1"
"2305","[winogrande]:
<sentence>Mary wanted to ease Rachel's pain, so _ allowed them to apply some pain medication to the area.</sentence>
<option1>Mary</option1>
<option2>Rachel</option2>","2"
"2306","[winogrande]:
<sentence>It was easier for us to pick the apples than the oranges because the _ were lower down in the trees.</sentence>
<option1>apples</option1>
<option2>oranges</option2>","1"
"2307","[winogrande]:
<sentence>It was easier for us to pick the apples than the oranges because the _ were higher up in the trees.</sentence>
<option1>apples</option1>
<option2>oranges</option2>","2"
"2308","[winogrande]:
<sentence>Brian needed to apply lotion more frequently than Adam due to _ 's naturally oily skin.</sentence>
<option1>Brian</option1>
<option2>Adam</option2>","2"
"2309","[winogrande]:
<sentence>Brian needed to apply lotion more frequently than Adam due to _ 's naturally dry skin.</sentence>
<option1>Brian</option1>
<option2>Adam</option2>","1"
"2310","[winogrande]:
<sentence>Maria needed to study for their Master's Thesis while Angela partied so, _ missed their degree.</sentence>
<option1>Maria</option1>
<option2>Angela</option2>","2"
"2311","[winogrande]:
<sentence>Maria needed to study for their Master's Thesis while Angela partied so, _ got their degree.</sentence>
<option1>Maria</option1>
<option2>Angela</option2>","1"
"2312","[winogrande]:
<sentence>I couldn't decide if I wanted to drink cognac tonight, but when my choices were between cognac and beer, I stayed class and picked _ .</sentence>
<option1>cognac</option1>
<option2>beer</option2>","1"
"2313","[winogrande]:
<sentence>I couldn't decide if I wanted to drink cognac tonight, but when my choices were between cognac and beer, I stayed cheap and picked _ .</sentence>
<option1>cognac</option1>
<option2>beer</option2>","2"
"2314","[winogrande]:
<sentence>Randy yelled at Dennis to stop and move out of the way because _ didn't notice the crane falling.</sentence>
<option1>Randy</option1>
<option2>Dennis</option2>","2"
"2315","[winogrande]:
<sentence>Randy yelled at Dennis to stop and move out of the way because _ saw the crane falling.</sentence>
<option1>Randy</option1>
<option2>Dennis</option2>","1"
"2316","[winogrande]:
<sentence>I sent a sick relative a card and a plant but he's allergic to the plant so the _ was thrown away.</sentence>
<option1>plant</option1>
<option2>card</option2>","1"
"2317","[winogrande]:
<sentence>I sent a sick relative a card and a plant but he's allergic to the plant so the _ was kept.</sentence>
<option1>plant</option1>
<option2>card</option2>","2"
"2318","[winogrande]:
<sentence>Sarah started the car and then drove to pick of Jessica, because _ was providing a ride.</sentence>
<option1>Sarah</option1>
<option2>Jessica</option2>","1"
"2319","[winogrande]:
<sentence>Sarah started the car and then drove to pick of Jessica, because _ was needing a ride.</sentence>
<option1>Sarah</option1>
<option2>Jessica</option2>","2"
"2320","[winogrande]:
<sentence>The dog food outweighed the drink, hence James decided to add more drink because the _ is lighter.</sentence>
<option1>food</option1>
<option2>drink</option2>","2"
"2321","[winogrande]:
<sentence>The dog food outweighed the drink, hence James decided to add more drink because the _ is heavier.</sentence>
<option1>food</option1>
<option2>drink</option2>","1"
"2322","[winogrande]:
<sentence>Monica needed a passport while Victoria did not because _ was traveling out of her country.</sentence>
<option1>Monica</option1>
<option2>Victoria</option2>","1"
"2323","[winogrande]:
<sentence>Monica needed a passport while Victoria did not because _ was traveling within her country.</sentence>
<option1>Monica</option1>
<option2>Victoria</option2>","2"
"2324","[winogrande]:
<sentence>Mr. Farmer's son noticed a hole in the wooden fence so he tried hitting a golf ball through it; he didn't realize that the _ was too tiny.</sentence>
<option1>ball</option1>
<option2>hole</option2>","2"
"2325","[winogrande]:
<sentence>Mr. Farmer's son noticed a hole in the wooden fence so he tried hitting a golf ball through it; he didn't realize that the _ was too large.</sentence>
<option1>ball</option1>
<option2>hole</option2>","1"
"2326","[winogrande]:
<sentence>Christopher's carpet has few stains on it, while Randy's is very dirty. The carpet of _ is 1 year old.</sentence>
<option1>Christopher</option1>
<option2>Randy</option2>","1"
"2327","[winogrande]:
<sentence>Christopher's carpet has few stains on it, while Randy's is very dirty. The carpet of _ is 15 years old.</sentence>
<option1>Christopher</option1>
<option2>Randy</option2>","2"
"2328","[winogrande]:
<sentence>In order to clean his mess, the boy brought napkins and towels. However, the _ were too weak.</sentence>
<option1>napkins</option1>
<option2>towels</option2>","1"
"2329","[winogrande]:
<sentence>In order to clean his mess, the boy brought napkins and towels. However, the _ were too strong.</sentence>
<option1>napkins</option1>
<option2>towels</option2>","2"
"2330","[winogrande]:
<sentence>insects like butterflies are attracted to bright colors and not the dull colors, the _ are attractive.</sentence>
<option1>bright</option1>
<option2>dull</option2>","1"
"2331","[winogrande]:
<sentence>insects like butterflies are attracted to bright colors and not the dull colors, the _ are ugly.</sentence>
<option1>bright</option1>
<option2>dull</option2>","2"
"2332","[winogrande]:
<sentence>Katrina trained Tanya to do aerobic exercise because _ wanted to be in great shape.</sentence>
<option1>Katrina</option1>
<option2>Tanya</option2>","2"
"2333","[winogrande]:
<sentence>Katrina trained Tanya to do aerobic exercise because _ was a trainer in great shape.</sentence>
<option1>Katrina</option1>
<option2>Tanya</option2>","1"
"2334","[winogrande]:
<sentence>I cannot stand broccoli, so my wife tried frying it.  I liked it better soggy than crispy, so I ate the _ broccoli.</sentence>
<option1>crispy</option1>
<option2>soggy</option2>","2"
"2335","[winogrande]:
<sentence>I cannot stand broccoli, so my wife tried frying it.  I liked it better crispy than soggy, so I ate the _ broccoli.</sentence>
<option1>crispy</option1>
<option2>soggy</option2>","1"
"2336","[winogrande]:
<sentence>Callie went on a liquid diet through a tube but was in pain because the _ is restrictive.</sentence>
<option1>tube</option1>
<option2>diet</option2>","2"
"2337","[winogrande]:
<sentence>Callie went on a liquid diet through a tube but was in pain because the _ is painful.</sentence>
<option1>tube</option1>
<option2>diet</option2>","1"
"2338","[winogrande]:
<sentence>Tanya had to take a flight to a different country while Maria had to go down the street, so _ traveled by bike.</sentence>
<option1>Tanya</option1>
<option2>Maria</option2>","2"
"2339","[winogrande]:
<sentence>Tanya had to take a flight to a different country while Maria had to go down the street, so _ traveled by plane.</sentence>
<option1>Tanya</option1>
<option2>Maria</option2>","1"
"2340","[winogrande]:
<sentence>Jim was happy to trade my desk for his computer.  He thinks the _ will work badly.</sentence>
<option1>desk</option1>
<option2>computer</option2>","2"
"2341","[winogrande]:
<sentence>Jim was happy to trade my desk for his computer . He thinks the _ will work great.</sentence>
<option1>desk</option1>
<option2>computer</option2>","1"
"2342","[winogrande]:
<sentence>John's new chest he purchased for himself would not fit through his front doorway, the _ was too large.</sentence>
<option1>chest</option1>
<option2>doorway</option2>","1"
"2343","[winogrande]:
<sentence>John's new chest he purchased for himself would not fit through his front doorway, the _ was too small.</sentence>
<option1>chest</option1>
<option2>doorway</option2>","2"
"2344","[winogrande]:
<sentence>Eric always made rice with chicken, but Neil was bored of the same dish. _ decided not to cook anymore.</sentence>
<option1>Eric</option1>
<option2>Neil</option2>","1"
"2345","[winogrande]:
<sentence>Eric always made rice with chicken, but Neil was bored of the same dish. _ decided to cook instead.</sentence>
<option1>Eric</option1>
<option2>Neil</option2>","2"
"2346","[winogrande]:
<sentence>To clean my floors I use a broom and sometimes also use a mop, since I want to be quick today I am using the _ on the floor.</sentence>
<option1>broom</option1>
<option2>mop</option2>","1"
"2347","[winogrande]:
<sentence>To clean my floors I use a broom and sometimes also use a mop, since I want to be thorough today I am using the _ on the floor.</sentence>
<option1>broom</option1>
<option2>mop</option2>","2"
"2348","[winogrande]:
<sentence>We didn't like the consultant because he reccommended a car instead of a train, because the _ was expensive.</sentence>
<option1>car</option1>
<option2>train</option2>","1"
"2349","[winogrande]:
<sentence>We didn't like the consultant because he reccommended a car instead of a train, because the _ was cheap.</sentence>
<option1>car</option1>
<option2>train</option2>","2"
"2350","[winogrande]:
<sentence>John threw a punch at the window and got it broken when fighting with Jill. The _ is weak.</sentence>
<option1>punch</option1>
<option2>window</option2>","2"
"2351","[winogrande]:
<sentence>John threw a punch at the window and got it broken when fighting with Jill. The _ is strong.</sentence>
<option1>punch</option1>
<option2>window</option2>","1"
"2352","[winogrande]:
<sentence>Joey bought some caramel glazing to use for bread decoration but the _ was too big.</sentence>
<option1>bread</option1>
<option2>glazing</option2>","1"
"2353","[winogrande]:
<sentence>Joey bought some caramel glazing to use for bread decoration but the _ was not enough.</sentence>
<option1>bread</option1>
<option2>glazing</option2>","2"
"2354","[winogrande]:
<sentence>Cynthia began crying at the end of a movie. and Victoria laughed loudly so the parents comforted _ .</sentence>
<option1>Cynthia</option1>
<option2>Victoria</option2>","1"
"2355","[winogrande]:
<sentence>Cynthia began crying at the end of a movie. and Victoria laughed loudly so the parents reprimanded _ .</sentence>
<option1>Cynthia</option1>
<option2>Victoria</option2>","2"
"2356","[winogrande]:
<sentence>The dog was able to drink easily from the bowl, but not the pan, because the _ was short.</sentence>
<option1>bowl</option1>
<option2>pan</option2>","1"
"2357","[winogrande]:
<sentence>The dog was able to drink easily from the bowl, but not the pan, because the _ was tall.</sentence>
<option1>bowl</option1>
<option2>pan</option2>","2"
"2358","[winogrande]:
<sentence>Craig relies on public assistance, and Jeffrey does not. _ is living a tougher life.</sentence>
<option1>Craig</option1>
<option2>Jeffrey</option2>","1"
"2359","[winogrande]:
<sentence>Craig relies on public assistance, and Jeffrey does not. _ is living a more stable life.</sentence>
<option1>Craig</option1>
<option2>Jeffrey</option2>","2"
"2360","[winogrande]:
<sentence>Neil went online to receive his ordainment before Steven got married, because _ served as an officiant.</sentence>
<option1>Neil</option1>
<option2>Steven</option2>","1"
"2361","[winogrande]:
<sentence>Neil went online to receive his ordainment before Steven got married, because _ needed an officiant.</sentence>
<option1>Neil</option1>
<option2>Steven</option2>","2"
"2362","[winogrande]:
<sentence>Jennifer is a real asshole but Katrina is not. _ has a lot of good friends.</sentence>
<option1>Jennifer</option1>
<option2>Katrina</option2>","2"
"2363","[winogrande]:
<sentence>Jennifer is a real asshole but Katrina is not. _ has very few good friends.</sentence>
<option1>Jennifer</option1>
<option2>Katrina</option2>","1"
"2364","[winogrande]:
<sentence>Nick bought a electric toothbrush for Eric and _ decided to buy one for themselves.</sentence>
<option1>Nick</option1>
<option2>Eric</option2>","1"
"2365","[winogrande]:
<sentence>Nick received a electric toothbrush from Eric and _ decided to buy one for themselves.</sentence>
<option1>Nick</option1>
<option2>Eric</option2>","2"
"2366","[winogrande]:
<sentence>James took out the carpet the dog pooped on and laid a mat because the _ is clean.</sentence>
<option1>carpet</option1>
<option2>mat</option2>","2"
"2367","[winogrande]:
<sentence>James took out the carpet the dog pooped on and laid a mat because the _ is dirty.</sentence>
<option1>carpet</option1>
<option2>mat</option2>","1"
"2368","[winogrande]:
<sentence>Carrie persuaded Victoria to go into the pig pen and bring out a bowl, because _ was brave around animals.</sentence>
<option1>Carrie</option1>
<option2>Victoria</option2>","2"
"2369","[winogrande]:
<sentence>Carrie persuaded Victoria to go into the pig pen and bring out a bowl, because _ was cowardly around animals.</sentence>
<option1>Carrie</option1>
<option2>Victoria</option2>","1"
"2370","[winogrande]:
<sentence>In my opinion, oak is a far superior wood than pine, because the _ is very weak.</sentence>
<option1>oak</option1>
<option2>pine</option2>","2"
"2371","[winogrande]:
<sentence>In my opinion, oak is a far superior wood than pine, because the _ is very strong.</sentence>
<option1>oak</option1>
<option2>pine</option2>","1"
"2372","[winogrande]:
<sentence>James could see the other side of the room through the plate unlike the board that was there before. Definitely the _ is opaque.</sentence>
<option1>plate</option1>
<option2>board</option2>","2"
"2373","[winogrande]:
<sentence>James could see the other side of the room through the plate unlike the board that was there before. Definitely the _ is transparent.</sentence>
<option1>plate</option1>
<option2>board</option2>","1"
"2374","[winogrande]:
<sentence>He put rose petals all the way from the front door to the bedroom for his wife when she got home and came through the _ .</sentence>
<option1>front door</option1>
<option2>rose petals</option2>","1"
"2375","[winogrande]:
<sentence>He put rose petals all the way from the front door to the bedroom for his wife when she got home and saw the _ .</sentence>
<option1>front door</option1>
<option2>rose petals</option2>","2"
"2376","[winogrande]:
<sentence>Carrie put on gloves and Samantha didn't because _ didn't mind touching anything dirty while cleaning.</sentence>
<option1>Carrie</option1>
<option2>Samantha</option2>","2"
"2377","[winogrande]:
<sentence>Carrie put on gloves and Samantha didn't because _ didn't like to touch anything dirty while cleaning.</sentence>
<option1>Carrie</option1>
<option2>Samantha</option2>","1"
"2378","[winogrande]:
<sentence>Joel but not Randy met many people because _ did not know how to carry a good conversation.</sentence>
<option1>Joel</option1>
<option2>Randy</option2>","2"
"2379","[winogrande]:
<sentence>Joel but not Randy met many people because _ knew how to carry a good conversation.</sentence>
<option1>Joel</option1>
<option2>Randy</option2>","1"
"2380","[winogrande]:
<sentence>The turtle saw a race and a piece of lettuce. He chose the _ because he was hungry.</sentence>
<option1>race</option1>
<option2>piece of lettuce</option2>","2"
"2381","[winogrande]:
<sentence>The turtle saw a race and a piece of lettuce. He chose the _ because he was full.</sentence>
<option1>race</option1>
<option2>piece of lettuce</option2>","1"
"2382","[winogrande]:
<sentence>Adam followed the instructions for eating after getting wisdom teeth removed from Steven because _ was his patient.</sentence>
<option1>Adam</option1>
<option2>Steven</option2>","1"
"2383","[winogrande]:
<sentence>Adam followed the instructions for eating after getting wisdom teeth removed from Steven since _ was his dentist.</sentence>
<option1>Adam</option1>
<option2>Steven</option2>","2"
"2384","[winogrande]:
<sentence>Robert trusted Leslie to broker his money online because, between the two of them, _ was the amateur investor.</sentence>
<option1>Robert</option1>
<option2>Leslie</option2>","1"
"2385","[winogrande]:
<sentence>Robert trusted Leslie to broker his money online because, between the two of them, _ was the master investor.</sentence>
<option1>Robert</option1>
<option2>Leslie</option2>","2"
"2386","[winogrande]:
<sentence>The kids were excited to leave school to go to the party because the _ was boring.</sentence>
<option1>party</option1>
<option2>school</option2>","2"
"2387","[winogrande]:
<sentence>The kids were excited to leave school to go to the party because the _ was fun.</sentence>
<option1>party</option1>
<option2>school</option2>","1"
"2388","[winogrande]:
<sentence>Mary has bad dandruff, but Cynthia has never had that issue. _ lives in a wetter climate.</sentence>
<option1>Mary</option1>
<option2>Cynthia</option2>","2"
"2389","[winogrande]:
<sentence>Mary has bad dandruff, but Cynthia has never had that issue. _ lives in a dryer climate.</sentence>
<option1>Mary</option1>
<option2>Cynthia</option2>","1"
"2390","[winogrande]:
<sentence>To prepare for the meal the chef only cooked the meat and not the vegetable because the _ was all ready.</sentence>
<option1>meat</option1>
<option2>vegetable</option2>","2"
"2391","[winogrande]:
<sentence>To prepare for the meal the chef only cooked the meat and not the vegetable because the _ was raw.</sentence>
<option1>meat</option1>
<option2>vegetable</option2>","1"
"2392","[winogrande]:
<sentence>Leslie wanted to cosplay with Samuel because he always had a lot of fun with _ there.</sentence>
<option1>Leslie</option1>
<option2>Samuel</option2>","2"
"2393","[winogrande]:
<sentence>Leslie wanted to cosplay with Samuel because _ always had a lot of fun with him there.</sentence>
<option1>Leslie</option1>
<option2>Samuel</option2>","1"
"2394","[winogrande]:
<sentence>Samantha was jealous about Angela's health, so _ told them to start taking more vitamins.</sentence>
<option1>Samantha</option1>
<option2>Angela</option2>","2"
"2395","[winogrande]:
<sentence>Samantha was worried about Angela's health, so _ told them to start taking more vitamins.</sentence>
<option1>Samantha</option1>
<option2>Angela</option2>","1"
"2396","[winogrande]:
<sentence>The pill could not be crushed under that wood that it was placed. The _ it too soft.</sentence>
<option1>wood</option1>
<option2>pill</option2>","1"
"2397","[winogrande]:
<sentence>The pill could not be crushed under that wood that it was placed. The _ it too hard.</sentence>
<option1>wood</option1>
<option2>pill</option2>","2"
"2398","[winogrande]:
<sentence>In dire need of a new kidney, Ryan sought out Jason so _ could agree to donate him one.</sentence>
<option1>Ryan</option1>
<option2>Jason</option2>","2"
"2399","[winogrande]:
<sentence>In dire need of a new kidney, Ryan sought out Jason so _ could beg him to donate one.</sentence>
<option1>Ryan</option1>
<option2>Jason</option2>","1"
"2400","[winogrande]:
<sentence>Christine grew a lot of hay on their farm but not Monica because _ bred flying animals.</sentence>
<option1>Christine</option1>
<option2>Monica</option2>","2"
"2401","[winogrande]:
<sentence>Christine grew a lot of hay on their farm but not Monica because _ bred grazing animals.</sentence>
<option1>Christine</option1>
<option2>Monica</option2>","1"
"2402","[winogrande]:
<sentence>I prefer sending emails much more than I like sending letters, because the _ are convenient.</sentence>
<option1>emails</option1>
<option2>letters</option2>","1"
"2403","[winogrande]:
<sentence>I prefer sending emails much more than I like sending letters, because the _ are inconvenient.</sentence>
<option1>emails</option1>
<option2>letters</option2>","2"
"2404","[winogrande]:
<sentence>Shawn bought a guitar that came with a case and an extra string, but the _ was too big for the car.</sentence>
<option1>string</option1>
<option2>case</option2>","2"
"2405","[winogrande]:
<sentence>Shawn bought a guitar that came with a case and an extra string, but the _ got lost in the car.</sentence>
<option1>string</option1>
<option2>case</option2>","1"
"2406","[winogrande]:
<sentence>John could not see the fish in the tank, but clearly saw the fish in the aquarium, because the water in the _ was dirty.</sentence>
<option1>tank</option1>
<option2>aquarium</option2>","1"
"2407","[winogrande]:
<sentence>John could not see the fish in the tank, but clearly saw the fish in the aquarium, because the water in the _ was clean.</sentence>
<option1>tank</option1>
<option2>aquarium</option2>","2"
"2408","[winogrande]:
<sentence>Latoya was running and could see through the forest but not the garden because the _ was dense.</sentence>
<option1>forest</option1>
<option2>garden</option2>","2"
"2409","[winogrande]:
<sentence>Latoya was running and could see through the forest but not the garden because the _ was sparse.</sentence>
<option1>forest</option1>
<option2>garden</option2>","1"
"2410","[winogrande]:
<sentence>Keeping to a daily routine was easier for Monica than Victoria because _ had very little self discipline.</sentence>
<option1>Monica</option1>
<option2>Victoria</option2>","2"
"2411","[winogrande]:
<sentence>Keeping to a daily routine was easier for Monica than Victoria because _ had good self discipline.</sentence>
<option1>Monica</option1>
<option2>Victoria</option2>","1"
"2412","[winogrande]:
<sentence>Angela was more in love than Katrina was, and _ was afraid if she should lose her.</sentence>
<option1>Angela</option1>
<option2>Katrina</option2>","1"
"2413","[winogrande]:
<sentence>Angela was more in love than Katrina was, and _ was indifferent if she should lose her.</sentence>
<option1>Angela</option1>
<option2>Katrina</option2>","2"
"2414","[winogrande]:
<sentence>Robert couldn't wait for the pear tree to grow fruit, though Jeffrey was less excited. _ always liked pears.</sentence>
<option1>Robert</option1>
<option2>Jeffrey</option2>","1"
"2415","[winogrande]:
<sentence>Robert couldn't wait for the pear tree to grow fruit, though Jeffrey was less excited. _ never liked pears.</sentence>
<option1>Robert</option1>
<option2>Jeffrey</option2>","2"
"2416","[winogrande]:
<sentence>Jennifer didn't mind doing ironing but Tanya couldn't stand it. _ spent hardly any money at the dry cleaners.</sentence>
<option1>Jennifer</option1>
<option2>Tanya</option2>","1"
"2417","[winogrande]:
<sentence>Jennifer didn't mind doing ironing but Tanya couldn't stand it. _ spent a good sum of money at the dry cleaners.</sentence>
<option1>Jennifer</option1>
<option2>Tanya</option2>","2"
"2418","[winogrande]:
<sentence>Kayla didn't put a pumpkin and candy on their porch like Patricia did because _ doesn't celebrate Halloween.</sentence>
<option1>Kayla</option1>
<option2>Patricia</option2>","1"
"2419","[winogrande]:
<sentence>Kayla didn't put a pumpkin and candy on their porch like Patricia did because _ celebrates Halloween.</sentence>
<option1>Kayla</option1>
<option2>Patricia</option2>","2"
"2420","[winogrande]:
<sentence>Eric put out his electrical fire with baking soda, while Craig tried water. The house of _ burned down.</sentence>
<option1>Eric</option1>
<option2>Craig</option2>","2"
"2421","[winogrande]:
<sentence>Eric put out his electrical fire with baking soda, while Craig tried water. The house of _ survived.</sentence>
<option1>Eric</option1>
<option2>Craig</option2>","1"
"2422","[winogrande]:
<sentence>Amy made a lot of enemies in life but Laura did not. _ was always unhappy.</sentence>
<option1>Amy</option1>
<option2>Laura</option2>","1"
"2423","[winogrande]:
<sentence>Amy made a lot of enemies in life but Laura did not. _ was always happy.</sentence>
<option1>Amy</option1>
<option2>Laura</option2>","2"
"2424","[winogrande]:
<sentence>Jennifer wanted to relax, so Sarah treated her to a trip to the spa. _ spent no money.</sentence>
<option1>Jennifer</option1>
<option2>Sarah</option2>","1"
"2425","[winogrande]:
<sentence>Jennifer wanted to relax, so Sarah treated her to a trip to the spa. _ spent too much money.</sentence>
<option1>Jennifer</option1>
<option2>Sarah</option2>","2"
"2426","[winogrande]:
<sentence>Ryan told Steven how he found a human skull in the woods.  _ was scared when he found it.</sentence>
<option1>Ryan</option1>
<option2>Steven</option2>","1"
"2427","[winogrande]:
<sentence>Ryan told Steven how he found a human skull in the woods.  _ was skeptical that he found it.</sentence>
<option1>Ryan</option1>
<option2>Steven</option2>","2"
"2428","[winogrande]:
<sentence>Bob wanted to add insulation to the wall of his house, but the _ was too thick.</sentence>
<option1>wall</option1>
<option2>insulation</option2>","2"
"2429","[winogrande]:
<sentence>Bob wanted to add insulation to the wall of his house, but the _ was too thin.</sentence>
<option1>wall</option1>
<option2>insulation</option2>","1"
"2430","[winogrande]:
<sentence>The windows of Brad's home need replacing, while the doors are fine. So, the _ are likely newer.</sentence>
<option1>windows</option1>
<option2>doors</option2>","2"
"2431","[winogrande]:
<sentence>The windows of Brad's home need replacing, while the doors are fine. So, the _ are likely rotting.</sentence>
<option1>windows</option1>
<option2>doors</option2>","1"
"2432","[winogrande]:
<sentence>Tim went to ride his motorbike down the coast this morning and checked the tire pressure which was low enough to not ride the _ down the coast today.</sentence>
<option1>motorbike</option1>
<option2>coast</option2>","1"
"2433","[winogrande]:
<sentence>Tim went to ride his motorbike down the coast this morning and checked the tire pressure which was high enough to safely ride down the _ today.</sentence>
<option1>motorbike</option1>
<option2>coast</option2>","2"
"2434","[winogrande]:
<sentence>The little boy tried to store his pet gecko in the cage but the _ was too large.</sentence>
<option1>gecko</option1>
<option2>cage</option2>","1"
"2435","[winogrande]:
<sentence>The little boy tried to store his pet gecko in the cage but the _ was too small.</sentence>
<option1>gecko</option1>
<option2>cage</option2>","2"
"2436","[winogrande]:
<sentence>The scarf Bob's mother made for him would not fit around his neck, the _ was too large.</sentence>
<option1>scarf</option1>
<option2>neck</option2>","2"
"2437","[winogrande]:
<sentence>The scarf Bob's mother made for him would not fit around his neck, the _ was too small.</sentence>
<option1>scarf</option1>
<option2>neck</option2>","1"
"2438","[winogrande]:
<sentence>Brian's hair always got big when it was humid. Dennis bought a dehumidifier to help. _ was grateful for the gesture.</sentence>
<option1>Brian</option1>
<option2>Dennis</option2>","1"
"2439","[winogrande]:
<sentence>Brian's hair always got big when it was humid. Dennis bought a dehumidifier to help. _ was proud of the gesture.</sentence>
<option1>Brian</option1>
<option2>Dennis</option2>","2"
"2440","[winogrande]:
<sentence>The area was easier to navigate for Aaron than for Jason because _ never had a house there.</sentence>
<option1>Aaron</option1>
<option2>Jason</option2>","2"
"2441","[winogrande]:
<sentence>The area was easier to navigate for Aaron than for Jason because _ used to have a house there.</sentence>
<option1>Aaron</option1>
<option2>Jason</option2>","1"
"2442","[winogrande]:
<sentence>The old plastic caps were replaced by wooden corks because the _ were very leaky.</sentence>
<option1>caps</option1>
<option2>corks</option2>","1"
"2443","[winogrande]:
<sentence>The old plastic caps were replaced by wooden corks because the _ were very watertight.</sentence>
<option1>caps</option1>
<option2>corks</option2>","2"
"2444","[winogrande]:
<sentence>Studying philosophy was easier for Jessica than Maria, since _ had rarely thought long and hard about abstract concepts.</sentence>
<option1>Jessica</option1>
<option2>Maria</option2>","2"
"2445","[winogrande]:
<sentence>Studying philosophy was easier for Jessica than Maria, since _ had always thought long and hard about abstract concepts.</sentence>
<option1>Jessica</option1>
<option2>Maria</option2>","1"
"2446","[winogrande]:
<sentence>Kenneth was less concerned with the environment than Adam , so _ always used plastic bags.</sentence>
<option1>Kenneth</option1>
<option2>Adam</option2>","1"
"2447","[winogrande]:
<sentence>Kenneth was less concerned with the environment than Adam , so _ never used plastic bags.</sentence>
<option1>Kenneth</option1>
<option2>Adam</option2>","2"
"2448","[winogrande]:
<sentence>After her lips swelled up, Brian gave all the lip gloss to Christopher since _ was sensitive to it.</sentence>
<option1>Brian</option1>
<option2>Christopher</option2>","1"
"2449","[winogrande]:
<sentence>After her lips swelled up, Brian gave all the lip gloss to Christopher since _ was insensitive to it.</sentence>
<option1>Brian</option1>
<option2>Christopher</option2>","2"
"2450","[winogrande]:
<sentence>Adam was very good at performing tricks but Hunter was not. _ amazed all their friends at parties.</sentence>
<option1>Adam</option1>
<option2>Hunter</option2>","1"
"2451","[winogrande]:
<sentence>Adam was very good at performing tricks but Hunter was not. _ bored all their friends at parties.</sentence>
<option1>Adam</option1>
<option2>Hunter</option2>","2"
"2452","[winogrande]:
<sentence>Scott saw his company's profit sheet and asked for a raise. It was denied because the _ was too big.</sentence>
<option1>raise</option1>
<option2>profit</option2>","1"
"2453","[winogrande]:
<sentence>Scott saw his company's profit sheet and asked for a raise. It was denied because the _ was too small.</sentence>
<option1>raise</option1>
<option2>profit</option2>","2"
"2454","[winogrande]:
<sentence>Christopher was an expert jeweler compared to Matthew' who is an amateur, so _ was the dealer swindled by a fake sapphire.</sentence>
<option1>Christopher</option1>
<option2>Matthew</option2>","2"
"2455","[winogrande]:
<sentence>Christopher was a novice jeweler compared to Matthew's expertise, so _ was the dealer swindled by a fake sapphire.</sentence>
<option1>Christopher</option1>
<option2>Matthew</option2>","1"
"2456","[winogrande]:
<sentence>Kenneth didn't drop the children off at the nursery today unlike Hunter because _ children were healthy.</sentence>
<option1>Kenneth</option1>
<option2>Hunter</option2>","2"
"2457","[winogrande]:
<sentence>Kenneth didn't drop the children off at the nursery today unlike Hunter because _ children were sick.</sentence>
<option1>Kenneth</option1>
<option2>Hunter</option2>","1"
"2458","[winogrande]:
<sentence>Mary traded the jelly beans for the chocolate candies, because she didn't like the taste of the _ .</sentence>
<option1>jelly beans</option1>
<option2>chocolate candies</option2>","1"
"2459","[winogrande]:
<sentence>Mary traded the jelly beans for the chocolate candies, because she really enojyed the taste of the _ .</sentence>
<option1>jelly beans</option1>
<option2>chocolate candies</option2>","2"
"2460","[winogrande]:
<sentence>The woman furrowed her eyebrows, because between a bike and car, the _ was going faster.</sentence>
<option1>bike</option1>
<option2>car</option2>","2"
"2461","[winogrande]:
<sentence>The woman raised her eyebrows, because between a bike and car, the _ was going faster.</sentence>
<option1>bike</option1>
<option2>car</option2>","1"
"2462","[winogrande]:
<sentence>Cynthia bought mats to show Victoria how to do meditation because _ was a very nervous person.</sentence>
<option1>Cynthia</option1>
<option2>Victoria</option2>","2"
"2463","[winogrande]:
<sentence>Cynthia bought mats to show Victoria how to do meditation because _ was a very caring person.</sentence>
<option1>Cynthia</option1>
<option2>Victoria</option2>","1"
"2464","[winogrande]:
<sentence>Jessica could see the clear out of the forest while Mary came up with a plan because _ was a leader.</sentence>
<option1>Jessica</option1>
<option2>Mary</option2>","2"
"2465","[winogrande]:
<sentence>Jessica could see the clear out of the forest while Mary came up with a plan because _ had binoculars.</sentence>
<option1>Jessica</option1>
<option2>Mary</option2>","1"
"2466","[winogrande]:
<sentence>Monica didn't want to hire a lawyer but Lindsey did because _ is trusting of lawyers.</sentence>
<option1>Monica</option1>
<option2>Lindsey</option2>","2"
"2467","[winogrande]:
<sentence>Monica didn't want to hire a lawyer but Lindsey did because _ is suspicious of lawyers.</sentence>
<option1>Monica</option1>
<option2>Lindsey</option2>","1"
"2468","[winogrande]:
<sentence>Lindsey had watery eyes but not Patricia because _ was storing onions in the kitchen.</sentence>
<option1>Lindsey</option1>
<option2>Patricia</option2>","2"
