"index","inputs","targets"
"7858","[winogrande]:
<sentence>Victoria knew how to play the game very well unlike Rachel, because _ has played before.</sentence>
<option1>Victoria</option1>
<option2>Rachel</option2>","1"
"7859","[winogrande]:
<sentence>Victoria knew how to play the game very well unlike Rachel, because _ has no interest in it.</sentence>
<option1>Victoria</option1>
<option2>Rachel</option2>","2"
"7860","[winogrande]:
<sentence>Jessica was locked out of their house so Jennifer offered to crawl in through the window, because _ was too large to fit.</sentence>
<option1>Jessica</option1>
<option2>Jennifer</option2>","1"
"7861","[winogrande]:
<sentence>Jessica was locked out of their house so Jennifer offered to crawl in through the window, because _ was small enough to fit.</sentence>
<option1>Jessica</option1>
<option2>Jennifer</option2>","2"
"7862","[winogrande]:
<sentence>When Maria dropped the rice cakes, Angela sighed, so _ now brings them out less.</sentence>
<option1>Maria</option1>
<option2>Angela</option2>","1"
"7863","[winogrande]:
<sentence>When Maria dropped the rice cakes, Angela sighed, so _ now brings them out more.</sentence>
<option1>Maria</option1>
<option2>Angela</option2>","2"
"7864","[winogrande]:
<sentence>Ben could go home early to go on his computer or phone. However, he went on the _ because the screen was more compact.</sentence>
<option1>computer</option1>
<option2>phone</option2>","2"
"7865","[winogrande]:
<sentence>Ben could go home early to go on his computer or phone. However, he went on the _ because the screen was more visible.</sentence>
<option1>computer</option1>
<option2>phone</option2>","1"
"7866","[winogrande]:
<sentence>The terms of the work contract suited Joel but not Nelson because _ was committed to working for the company.</sentence>
<option1>Joel</option1>
<option2>Nelson</option2>","1"
"7867","[winogrande]:
<sentence>The terms of the work contract suited Joel but not Nelson because _ was committed to working for a different company.</sentence>
<option1>Joel</option1>
<option2>Nelson</option2>","2"
"7868","[winogrande]:
<sentence>Samantha had the symptoms of the flu but Cynthia doesn't. _ went to the store to buy some cold meds.</sentence>
<option1>Samantha</option1>
<option2>Cynthia</option2>","1"
"7869","[winogrande]:
<sentence>Samantha had the symptoms of the flu but Cynthia doesn't. _ went to the store to buy some tampons.</sentence>
<option1>Samantha</option1>
<option2>Cynthia</option2>","2"
"7870","[winogrande]:
<sentence>Laura didn't keep their vagina very clean but Betty did. _ often had an odor about their crotch.</sentence>
<option1>Laura</option1>
<option2>Betty</option2>","1"
"7871","[winogrande]:
<sentence>Laura didn't keep their vagina very clean but Betty did. _ never had an odor about their crotch.</sentence>
<option1>Laura</option1>
<option2>Betty</option2>","2"
"7872","[winogrande]:
<sentence>When their baby tripped over the baby walker, Cynthia laughed as Katrina helped the baby so grandmother gave _ harsh look.</sentence>
<option1>Cynthia</option1>
<option2>Katrina</option2>","1"
"7873","[winogrande]:
<sentence>When their baby tripped over the baby walker, Cynthia laughed as Katrina helped the baby so grandmother gave _ caring look.</sentence>
<option1>Cynthia</option1>
<option2>Katrina</option2>","2"
"7874","[winogrande]:
<sentence>Samantha was very fast at doing their work while Felicia was slow, so _ went home from work late.</sentence>
<option1>Samantha</option1>
<option2>Felicia</option2>","2"
"7875","[winogrande]:
<sentence>Samantha was very fast at doing their work while Felicia was slow, so _ got to go home from work early.</sentence>
<option1>Samantha</option1>
<option2>Felicia</option2>","1"
"7876","[winogrande]:
<sentence>Rachel had always loved dogs but Amy was a cat person, as _ was bitten by a cat as a child.</sentence>
<option1>Rachel</option1>
<option2>Amy</option2>","1"
"7877","[winogrande]:
<sentence>Rachel had always loved dogs but Amy was a cat person, as _ was bitten by a dog as a child.</sentence>
<option1>Rachel</option1>
<option2>Amy</option2>","2"
"7878","[winogrande]:
<sentence>The cheap bookcase was secured against the library wall because the _ was fairly strong.</sentence>
<option1>bookcase</option1>
<option2>library wall</option2>","2"
"7879","[winogrande]:
<sentence>The cheap bookcase was secured against the library wall because the _ was not balanced.</sentence>
<option1>bookcase</option1>
<option2>library wall</option2>","1"
"7880","[winogrande]:
<sentence>The college student failed the final test for his math class because the _ was too hard.</sentence>
<option1>class</option1>
<option2>test</option2>","2"
"7881","[winogrande]:
<sentence>The college student failed the final test for his math class because the _ was too easy.</sentence>
<option1>class</option1>
<option2>test</option2>","1"
"7882","[winogrande]:
<sentence>The blood of Ryan was drawn by Brett in the trailer because _ is a good samaritan.</sentence>
<option1>Ryan</option1>
<option2>Brett</option2>","1"
"7883","[winogrande]:
<sentence>The blood of Ryan was drawn by Brett in the trailer because _ is a good doctor.</sentence>
<option1>Ryan</option1>
<option2>Brett</option2>","2"
"7884","[winogrande]:
<sentence>The puzzles were confusing to Deandre, though he was great at board games. His mind was incompetent when it came to the _ .</sentence>
<option1>puzzles</option1>
<option2>board games</option2>","1"
"7885","[winogrande]:
<sentence>The puzzles were confusing to Deandre, though he was great at board games. His mind was involved when it came to the _ .</sentence>
<option1>puzzles</option1>
<option2>board games</option2>","2"
"7886","[winogrande]:
<sentence>Escaping was a lot easier for Lindsey than Natalie because _ knew exactly which passage to go through.</sentence>
<option1>Lindsey</option1>
<option2>Natalie</option2>","1"
"7887","[winogrande]:
<sentence>Escaping was a lot easier for Lindsey than Natalie because _ didn't know exactly which passage to go through.</sentence>
<option1>Lindsey</option1>
<option2>Natalie</option2>","2"
"7888","[winogrande]:
<sentence>Jesse wanted to read poems or an encyclopedias on the trip, but the _ were too short.</sentence>
<option1>encyclopedias</option1>
<option2>poems</option2>","2"
"7889","[winogrande]:
<sentence>Jesse wanted to read poems or an encyclopedias on the trip, but the _ were too long.</sentence>
<option1>encyclopedias</option1>
<option2>poems</option2>","1"
"7890","[winogrande]:
<sentence>Complicated mathematical equations were easier to understand for Logan but not Kevin because _ did not have an analytical mind.</sentence>
<option1>Logan</option1>
<option2>Kevin</option2>","2"
"7891","[winogrande]:
<sentence>Complicated mathematical equations were easier to understand for Logan but not Kevin because _ had an analytical mind.</sentence>
<option1>Logan</option1>
<option2>Kevin</option2>","1"
"7892","[winogrande]:
<sentence>When Cynthia had to flex, the crowd laughed unlike when Carrie flexed because _ had defined muscles.</sentence>
<option1>Cynthia</option1>
<option2>Carrie</option2>","2"
"7893","[winogrande]:
<sentence>When Cynthia had to flex, the crowd laughed unlike when Carrie flexed because _ had undefined muscles.</sentence>
<option1>Cynthia</option1>
<option2>Carrie</option2>","1"
"7894","[winogrande]:
<sentence>Katrina knew how to fix a broken leg but Rachel did not as _ was medically inept.</sentence>
<option1>Katrina</option1>
<option2>Rachel</option2>","2"
"7895","[winogrande]:
<sentence>Katrina knew how to fix a broken leg but Rachel did not as _ was medically competent.</sentence>
<option1>Katrina</option1>
<option2>Rachel</option2>","1"
"7896","[winogrande]:
<sentence>The gym trainer was teaching everybody how to get bigger arms before legs, since the _ are stronger.</sentence>
<option1>arms</option1>
<option2>legs</option2>","2"
"7897","[winogrande]:
<sentence>The gym trainer was teaching everybody how to get bigger arms before legs, since the _ are weaker.</sentence>
<option1>arms</option1>
<option2>legs</option2>","1"
"7898","[winogrande]:
<sentence>Leslie asked Lawrence to tutor his daughter so she could get a better grade in French because _ spoke the language.</sentence>
<option1>Leslie</option1>
<option2>Lawrence</option2>","2"
"7899","[winogrande]:
<sentence>Leslie asked Lawrence to tutor his daughter so she could get a better grade in French because _ didn't understand the language.</sentence>
<option1>Leslie</option1>
<option2>Lawrence</option2>","1"
"7900","[winogrande]:
<sentence>The man put the milk in the refrigerator but accidentally left the juice on the counter, in the morning the _ was cold.</sentence>
<option1>Milk</option1>
<option2>Juice</option2>","1"
"7901","[winogrande]:
<sentence>The man put the milk in the refrigerator but accidentally left the juice on the counter, in the morning the _ was warm.</sentence>
<option1>Milk</option1>
<option2>Juice</option2>","2"
"7902","[winogrande]:
<sentence>I got an amazing treat from my father as opposed to the bad gift from my mother, because the _ was priceless.</sentence>
<option1>treat</option1>
<option2>gift</option2>","1"
"7903","[winogrande]:
<sentence>I got an amazing treat from my father as opposed to the bad gift from my mother, because the _ was second hand.</sentence>
<option1>treat</option1>
<option2>gift</option2>","2"
"7904","[winogrande]:
<sentence>Kim wanted to be healthy while eating vegetables but also candy so the amount of _ she ate was tiny.</sentence>
<option1>vegetables</option1>
<option2>candy</option2>","2"
"7905","[winogrande]:
<sentence>Kim wanted to be healthy while eating vegetables but also candy so the amount of _ she ate was huge.</sentence>
<option1>vegetables</option1>
<option2>candy</option2>","1"
"7906","[winogrande]:
<sentence>Joseph plugs his ear when he is with Craig because _ cannot tolerate high pitch voice.</sentence>
<option1>Joseph</option1>
<option2>Craig</option2>","1"
"7907","[winogrande]:
<sentence>Joseph plugs his ear when he is with Craig because _ speaks with high pitch voice.</sentence>
<option1>Joseph</option1>
<option2>Craig</option2>","2"
"7908","[winogrande]:
<sentence>Natalie stayed in the kitchen longer than Mary because _ had to load up the dishwasher.</sentence>
<option1>Natalie</option1>
<option2>Mary</option2>","1"
"7909","[winogrande]:
<sentence>Natalie stayed in the kitchen longer than Mary because _ didn't have to load up the dishwasher.</sentence>
<option1>Natalie</option1>
<option2>Mary</option2>","2"
"7910","[winogrande]:
<sentence>I flipped the coin from the table to the floor until the _ had no longer covered in pennies.</sentence>
<option1>floor</option1>
<option2>table</option2>","2"
"7911","[winogrande]:
<sentence>I flipped the coin from the table to the floor until the _ was covered in pennies.</sentence>
<option1>floor</option1>
<option2>table</option2>","1"
"7912","[winogrande]:
<sentence>Two different methods to help the blind people at the shelter, Maria raised money for it while Natalie preferred to do work for it because _ was a businessman.</sentence>
<option1>Maria</option1>
<option2>Natalie</option2>","1"
"7913","[winogrande]:
<sentence>Two different methods to help the blind people at the shelter, Maria raised money for it while Natalie preferred to do work for it because _ was a volunteer.</sentence>
<option1>Maria</option1>
<option2>Natalie</option2>","2"
"7914","[winogrande]:
<sentence>The maid had to clean the kitchen table with vinegar instead of the chemical because the _ was expensive.</sentence>
<option1>vinegar</option1>
<option2>chemical</option2>","2"
"7915","[winogrande]:
<sentence>The maid had to clean the kitchen table with vinegar instead of the chemical because the _ was fine.</sentence>
<option1>vinegar</option1>
<option2>chemical</option2>","1"
"7916","[winogrande]:
<sentence>The chair fell when Kyle tipped it backwards, so Nelson yelled at him for making loud noise. _ said he wouldn't tip the chair again.</sentence>
<option1>Kyle</option1>
<option2>Nelson</option2>","1"
"7917","[winogrande]:
<sentence>The chair fell when Kyle tipped it backwards, so Nelson yelled at him for making loud noise. _ asked him not to tip the chair again.</sentence>
<option1>Kyle</option1>
<option2>Nelson</option2>","2"
"7918","[winogrande]:
<sentence>Carrie wanted to make a scarf so they went to Jessica since _ was into DIY.</sentence>
<option1>Carrie</option1>
<option2>Jessica</option2>","2"
"7919","[winogrande]:
<sentence>Carrie wanted to make a scarf so they went to Jessica since _ wasn't very crafty.</sentence>
<option1>Carrie</option1>
<option2>Jessica</option2>","1"
"7920","[winogrande]:
<sentence>I was listening to some music while swimming with my phone and headphone but the headphone later stopped working. The _ is permeable.</sentence>
<option1>phone</option1>
<option2>headphone</option2>","2"
"7921","[winogrande]:
<sentence>I was listening to some music while swimming with my phone and headphone but the headphone later stopped working. The _ is waterproof.</sentence>
<option1>phone</option1>
<option2>headphone</option2>","1"
"7922","[winogrande]:
<sentence>The mayor replaced the stained carpet in the court lobby with new hardwood, the _ was trendy.</sentence>
<option1>carpet</option1>
<option2>hardwood</option2>","2"
"7923","[winogrande]:
<sentence>The mayor replaced the stained carpet in the court lobby with new hardwood, the _ was old.</sentence>
<option1>carpet</option1>
<option2>hardwood</option2>","1"
"7924","[winogrande]:
<sentence>The children made crafts out of paper and glue. The _ was the lest durable because it dissolved in water.</sentence>
<option1>glue</option1>
<option2>paper</option2>","2"
"7925","[winogrande]:
<sentence>The children made crafts out of paper and glue. The _ was the most durable because it didn't dissolve in water.</sentence>
<option1>glue</option1>
<option2>paper</option2>","1"
"7926","[winogrande]:
<sentence>I always think that dust is worse than dirt because the _ will not get in the air.</sentence>
<option1>dust</option1>
<option2>dirt</option2>","2"
"7927","[winogrande]:
<sentence>I always think that dust is worse than dirt because the _ can get in the air.</sentence>
<option1>dust</option1>
<option2>dirt</option2>","1"
"7928","[winogrande]:
<sentence>Many foods are best eaten from a bowl instead of a plate. The _ is useful when the food is runny and may spill.</sentence>
<option1>bowl</option1>
<option2>plate</option2>","1"
"7929","[winogrande]:
<sentence>Many foods are best eaten from a bowl instead of a plate. The _ is useful when the food is tough and needs cutting.</sentence>
<option1>bowl</option1>
<option2>plate</option2>","2"
"7930","[winogrande]:
<sentence>The man bought the vase instead of the rug because the _ would look more attractive in his home.</sentence>
<option1>vase</option1>
<option2>rug</option2>","1"
"7931","[winogrande]:
<sentence>The man sold the vase instead of the rug because the _ would look more attractive in his home.</sentence>
<option1>vase</option1>
<option2>rug</option2>","2"
"7932","[winogrande]:
<sentence>Victoria felt a lot of guilt over stealing penny sweets but Mary did not because _ had a weak conscience.</sentence>
<option1>Victoria</option1>
<option2>Mary</option2>","2"
"7933","[winogrande]:
<sentence>Victoria felt a lot of guilt over stealing penny sweets but Mary did not because _ had a strong conscience.</sentence>
<option1>Victoria</option1>
<option2>Mary</option2>","1"
"7934","[winogrande]:
<sentence>Chopping wood suited Ryan but not Randy because _ had a lot of knowledge about starting a fire.</sentence>
<option1>Ryan</option1>
<option2>Randy</option2>","1"
"7935","[winogrande]:
<sentence>Chopping wood suited Ryan but not Randy because _ had no knowledge about starting a fire.</sentence>
<option1>Ryan</option1>
<option2>Randy</option2>","2"
"7936","[winogrande]:
<sentence>I had more fear when I walked through the forest than down the street because it was darker in the _ .</sentence>
<option1>forest</option1>
<option2>street</option2>","1"
"7937","[winogrande]:
<sentence>I had more fear when I walked through the forest than down the street because it was well lit in the _ .</sentence>
<option1>forest</option1>
<option2>street</option2>","2"
"7938","[winogrande]:
<sentence>Monica wanted help from Carrie in preparing the saffron potatoes, because _ was tired of doing all the work.</sentence>
<option1>Monica</option1>
<option2>Carrie</option2>","1"
"7939","[winogrande]:
<sentence>Monica wanted help from Carrie in preparing the saffron potatoes, but _ was tired of being asked for help.</sentence>
<option1>Monica</option1>
<option2>Carrie</option2>","2"
"7940","[winogrande]:
<sentence>John almost emptied his gas reading while driving around the border of the new town. The _ is short.</sentence>
<option1>border</option1>
<option2>reading</option2>","2"
"7941","[winogrande]:
<sentence>John almost emptied his gas reading while driving around the border of the new town. The _ is long.</sentence>
<option1>border</option1>
<option2>reading</option2>","1"
"7942","[winogrande]:
<sentence>The resident chose between a home in the city and a home in the suburbs, he went with the _ because it is quieter.</sentence>
<option1>suburbs</option1>
<option2>city</option2>","1"
"7943","[winogrande]:
<sentence>The resident chose between a home in the city and a home in the suburbs, he went with the _ because there is more activity.</sentence>
<option1>suburbs</option1>
<option2>city</option2>","2"
"7944","[winogrande]:
<sentence>Almonds and peanuts are both referred to as nuts but the _ actually are legumes.</sentence>
<option1>almonds</option1>
<option2>peanuts</option2>","2"
"7945","[winogrande]:
<sentence>Almonds and peanuts are both referred to as nuts but the _ actually are nuts.</sentence>
<option1>almonds</option1>
<option2>peanuts</option2>","1"
"7946","[winogrande]:
<sentence>Angela was better at training the new puppy than Lindsey, because _ is a new dog owner.</sentence>
<option1>Angela</option1>
<option2>Lindsey</option2>","2"
"7947","[winogrande]:
<sentence>Angela was better at training the new puppy than Lindsey, because _ is a dog trainer.</sentence>
<option1>Angela</option1>
<option2>Lindsey</option2>","1"
"7948","[winogrande]:
<sentence>Logan asked Donald for a bite of dessert at the restaurant. When he said no, _ felt selfish.</sentence>
<option1>Logan</option1>
<option2>Donald</option2>","2"
"7949","[winogrande]:
<sentence>Logan asked Donald for a bite of dessert at the restaurant. When he said no, _ felt resentful.</sentence>
<option1>Logan</option1>
<option2>Donald</option2>","1"
"7950","[winogrande]:
<sentence>Rebecca took many showers throughout the day, but Kayla did not. _ was a very clean person.</sentence>
<option1>Rebecca</option1>
<option2>Kayla</option2>","1"
"7951","[winogrande]:
<sentence>Rebecca took many showers throughout the day, but Kayla did not. _ was a very dirty person.</sentence>
<option1>Rebecca</option1>
<option2>Kayla</option2>","2"
"7952","[winogrande]:
<sentence>Eric offered to buy Kyle new sunglasses since  _  had no more .</sentence>
<option1>Eric</option1>
<option2>Kyle</option2>","2"
"7953","[winogrande]:
<sentence>Eric offered to buy Kyle new sunglasses since  _  sat on them .</sentence>
<option1>Eric</option1>
<option2>Kyle</option2>","1"
"7954","[winogrande]:
<sentence>The competition banned Steven for using steroids, so Logan won. _ was pleased the judges found out.</sentence>
<option1>Steven</option1>
<option2>Logan</option2>","2"
"7955","[winogrande]:
<sentence>The competition banned Steven for using steroids, so Logan won. _ was annoyed the judges found out.</sentence>
<option1>Steven</option1>
<option2>Logan</option2>","1"
"7956","[winogrande]:
<sentence>James tried to fix his hair by using a new brand of hair gel and comb, but the _ was excessively sticky.</sentence>
<option1>gel</option1>
<option2>comb</option2>","1"
"7957","[winogrande]:
<sentence>James tried to fix his hair by using a new brand of hair gel and comb, but the _ had quickly broken.</sentence>
<option1>gel</option1>
<option2>comb</option2>","2"
"7958","[winogrande]:
<sentence>The wind last night was able to knock over the old oak tree in the yard, the _ was too strong.</sentence>
<option1>wind</option1>
<option2>tree</option2>","1"
"7959","[winogrande]:
<sentence>The wind last night was able to knock over the old oak tree in the yard, the _ was too weak.</sentence>
<option1>wind</option1>
<option2>tree</option2>","2"
"7960","[winogrande]:
<sentence>The teacher asked Ian but not Robert if they were going to organize their notebook because _ was disorganized.</sentence>
<option1>Ian</option1>
<option2>Robert</option2>","1"
"7961","[winogrande]:
<sentence>The teacher asked Ian but not Robert if they were going to organize their notebook because _ was orderly.</sentence>
<option1>Ian</option1>
<option2>Robert</option2>","2"
"7962","[winogrande]:
<sentence>At the dance, Samantha is asked rude questions by Rebecca because _ is a victim.</sentence>
<option1>Samantha</option1>
<option2>Rebecca</option2>","1"
"7963","[winogrande]:
<sentence>At the dance, Samantha is asked rude questions by Rebecca because _ is a bully.</sentence>
<option1>Samantha</option1>
<option2>Rebecca</option2>","2"
"7964","[winogrande]:
<sentence>Natalie spent a lot of time brushing their hair but it only took Patricia two minutes, since _ had extremely long hair.</sentence>
<option1>Natalie</option1>
<option2>Patricia</option2>","1"
"7965","[winogrande]:
<sentence>Natalie spent a lot of time brushing their hair but it only took Patricia two minutes, since _ had extremely short hair.</sentence>
<option1>Natalie</option1>
<option2>Patricia</option2>","2"
"7966","[winogrande]:
<sentence>Maria added rice and water to her pressure cooker. The results were dry because the amount of the _  added was too large.</sentence>
<option1>rice</option1>
<option2>water</option2>","1"
"7967","[winogrande]:
<sentence>Maria added rice and water to her pressure cooker. The results were dry because the amount of the _  added was too small.</sentence>
<option1>rice</option1>
<option2>water</option2>","2"
"7968","[winogrande]:
<sentence>Angela loved that their child had given birth to such a beautiful being as Jennifer. This makes _ the grandparent.</sentence>
<option1>Angela</option1>
<option2>Jennifer</option2>","1"
"7969","[winogrande]:
<sentence>Angela loved that their child had given birth to such a beautiful being as Jennifer. This makes _ the grandchild.</sentence>
<option1>Angela</option1>
<option2>Jennifer</option2>","2"
"7970","[winogrande]:
<sentence>Angela is choosing a skin toner and needs an advice from Monica, because _ has no experience.</sentence>
<option1>Angela</option1>
<option2>Monica</option2>","1"
"7971","[winogrande]:
<sentence>Angela is choosing a skin toner and needs an advice from Monica, because _ has a lot of experience.</sentence>
<option1>Angela</option1>
<option2>Monica</option2>","2"
"7972","[winogrande]:
<sentence>There were more ants under the carport than in the yard because it was wetter in the _ .</sentence>
<option1>yard</option1>
<option2>carport</option2>","1"
"7973","[winogrande]:
<sentence>There were more ants under the carport than in the yard because it was drier under the _ .</sentence>
<option1>yard</option1>
<option2>carport</option2>","2"
"7974","[winogrande]:
<sentence>The school deferred teaching of languages to the clinic, as the _ was abundant in expertise in this subject.</sentence>
<option1>school</option1>
<option2>clinic</option2>","2"
"7975","[winogrande]:
<sentence>The school deferred teaching of languages to the clinic, as the _ was deficient in expertise in this subject.</sentence>
<option1>school</option1>
<option2>clinic</option2>","1"
"7976","[winogrande]:
<sentence>Neil yelled at Samuel for violating the contract even though the contract heavily favored _ .</sentence>
<option1>Neil</option1>
<option2>Samuel</option2>","1"
"7977","[winogrande]:
<sentence>Neil praised Samuel for honoring the contract even though the contract heavily hindered _ .</sentence>
<option1>Neil</option1>
<option2>Samuel</option2>","2"
"7978","[winogrande]:
<sentence>Sarah had some urgent info to tell so made a text message for Kayla telling them all about it. _ is the sender.</sentence>
<option1>Sarah</option1>
<option2>Kayla</option2>","1"
"7979","[winogrande]:
<sentence>Sarah had some urgent info to tell so made a text message for Kayla telling them all about it. _ is the receiver.</sentence>
<option1>Sarah</option1>
<option2>Kayla</option2>","2"
"7980","[winogrande]:
<sentence>Robert's Pom-Pom was fluffier than Randy, so _ was able to cheer the team more effectively.</sentence>
<option1>Robert</option1>
<option2>Randy</option2>","1"
"7981","[winogrande]:
<sentence>Robert's Pom-Pom was fluffier than Randy, so _ was not able to cheer the team very well.</sentence>
<option1>Robert</option1>
<option2>Randy</option2>","2"
"7982","[winogrande]:
<sentence>The treatment that I had for my skin failed because the _ was not accepting it.</sentence>
<option1>treatment</option1>
<option2>skin</option2>","2"
"7983","[winogrande]:
<sentence>The treatment that I had for my skin failed because the _ was not adequate.</sentence>
<option1>treatment</option1>
<option2>skin</option2>","1"
"7984","[winogrande]:
<sentence>Jennifer wanted to have a baby with their partner but not Jessica. _ began started taking birth control medication.</sentence>
<option1>Jennifer</option1>
<option2>Jessica</option2>","2"
"7985","[winogrande]:
<sentence>Jennifer wanted to have a baby with their partner but not Jessica. _ began stopped taking birth control medication.</sentence>
<option1>Jennifer</option1>
<option2>Jessica</option2>","1"
"7986","[winogrande]:
<sentence>Instead of listening to the radio, Michelle broke the quiet of the room by watching television. The _ was broken.</sentence>
<option1>radio</option1>
<option2>television</option2>","1"
"7987","[winogrande]:
<sentence>Instead of listening to the radio, Michelle broke the quiet of the room by watching television. The _ worked well.</sentence>
<option1>radio</option1>
<option2>television</option2>","2"
"7988","[winogrande]:
<sentence>After they got the table trough the front door they couldn't fit the sofa, because the _ was smaller.</sentence>
<option1>table</option1>
<option2>sofa</option2>","1"
"7989","[winogrande]:
<sentence>After they got the table trough the front door they couldn't fit the sofa, because the _ was bigger.</sentence>
<option1>table</option1>
<option2>sofa</option2>","2"
"7990","[winogrande]:
<sentence>Randy explained to his friend Hunter the rules to Australian Football.  _ was intrigued.</sentence>
<option1>Randy</option1>
<option2>Hunter</option2>","2"
"7991","[winogrande]:
<sentence>Randy explained to his friend Hunter the rules to Australian Football.  _ was knowledgeable.</sentence>
<option1>Randy</option1>
<option2>Hunter</option2>","1"
"7992","[winogrande]:
<sentence>Drinking alcohol suited Derrick but not Jeffrey because _ didn't have a lot of self discipline and couldn't control his intake.</sentence>
<option1>Derrick</option1>
<option2>Jeffrey</option2>","2"
"7993","[winogrande]:
<sentence>Drinking alcohol suited Derrick but not Jeffrey because _ had a lot of self discipline and could control his intake.</sentence>
<option1>Derrick</option1>
<option2>Jeffrey</option2>","1"
"7994","[winogrande]:
<sentence>Carly used the puppet to entertain people at the fair, although the _ was sad.</sentence>
<option1>puppet</option1>
<option2>fair</option2>","1"
"7995","[winogrande]:
<sentence>Carly used the puppet to entertain people at the fair, although the _ was crowded.</sentence>
<option1>puppet</option1>
<option2>fair</option2>","2"
"7996","[winogrande]:
<sentence>Lawrence was afraid of going to jail to see Michael. _ was a clean person with no criminal record.</sentence>
<option1>Lawrence</option1>
<option2>Michael</option2>","1"
"7997","[winogrande]:
<sentence>Lawrence was afraid of going to jail to see Michael. _ was a violent person with an extensive criminal record.</sentence>
<option1>Lawrence</option1>
<option2>Michael</option2>","2"
"7998","[winogrande]:
<sentence>Being a lawyer better suited Kenneth than Robert because _ was more confident cross examining witnesses.</sentence>
<option1>Kenneth</option1>
<option2>Robert</option2>","1"
"7999","[winogrande]:
<sentence>Being a lawyer better suited Kenneth than Robert because _ was less confident cross examining witnesses.</sentence>
<option1>Kenneth</option1>
<option2>Robert</option2>","2"
"8000","[winogrande]:
<sentence>The toys went unsold when left on the shelves, but sold like hotcakes when put on the counters, as the _ were hidden from customers.</sentence>
<option1>shelves</option1>
<option2>counters</option2>","1"
"8001","[winogrande]:
<sentence>The toys went unsold when left on the shelves, but sold like hotcakes when put on the counters, as the _ were visible to customers.</sentence>
<option1>shelves</option1>
<option2>counters</option2>","2"
"8002","[winogrande]:
<sentence>Christine ate a lot of cauliflower and other vegetables but Natalie did not as _ was very unhealthy.</sentence>
<option1>Christine</option1>
<option2>Natalie</option2>","2"
"8003","[winogrande]:
<sentence>Christine ate a lot of cauliflower and other vegetables but Natalie did not as _ was very healthy.</sentence>
<option1>Christine</option1>
<option2>Natalie</option2>","1"
"8004","[winogrande]:
<sentence>James hid the orange in his pocket without anyone noticing. The _ must be pretty small.</sentence>
<option1>pocket</option1>
<option2>orange</option2>","2"
"8005","[winogrande]:
<sentence>James hid the orange in his pocket without anyone noticing. The _ must be pretty big.</sentence>
<option1>pocket</option1>
<option2>orange</option2>","1"
"8006","[winogrande]:
<sentence>During the rain storm, the man left the tent and took shelter under the canopy, because the _ was leaking.</sentence>
<option1>Tent</option1>
<option2>Canopy</option2>","1"
"8007","[winogrande]:
<sentence>During the rain storm, the man left the tent and took shelter under the canopy, because the _ was waterproof.</sentence>
<option1>Tent</option1>
<option2>Canopy</option2>","2"
"8008","[winogrande]:
<sentence>I trained for a marathon and did training but I couldn't do it, the _ was too hard.</sentence>
<option1>marathon</option1>
<option2>training</option2>","1"
"8009","[winogrande]:
<sentence>I trained for a marathon and did training but I couldn't do it, the _ was too easy.</sentence>
<option1>marathon</option1>
<option2>training</option2>","2"
"8010","[winogrande]:
<sentence>Leslie offered to show Logan where all main spots in town are as _ has lived there for many years.</sentence>
<option1>Leslie</option1>
<option2>Logan</option2>","1"
"8011","[winogrande]:
<sentence>Leslie offered to show Logan where all main spots in town are as _ has lived there for only days..</sentence>
<option1>Leslie</option1>
<option2>Logan</option2>","2"
"8012","[winogrande]:
<sentence>Mike wanted to take the cooler on vacation but took the cup instead because the _ had a broken lid.</sentence>
<option1>cooler</option1>
<option2>cup</option2>","1"
"8013","[winogrande]:
<sentence>Mike wanted to take the cooler on vacation but took the cup instead because the _ had a new lid.</sentence>
<option1>cooler</option1>
<option2>cup</option2>","2"
"8014","[winogrande]:
<sentence>The baby only likes to eat apples and not oranges for breakfast because the _ are sweet.</sentence>
<option1>apples</option1>
<option2>oranges</option2>","1"
"8015","[winogrande]:
<sentence>The baby only likes to eat apples and not oranges for breakfast because the _ are sour.</sentence>
<option1>apples</option1>
<option2>oranges</option2>","2"
"8016","[winogrande]:
<sentence>It is better to play a prank on Samuel than Craig because _ gets angry less often.</sentence>
<option1>Samuel</option1>
<option2>Craig</option2>","1"
"8017","[winogrande]:
<sentence>It is better to play a prank on Samuel than Craig because _ gets angry more often.</sentence>
<option1>Samuel</option1>
<option2>Craig</option2>","2"
"8018","[winogrande]:
<sentence>As we worked on the toilet we needed a new plunger since the _ was powerless.</sentence>
<option1>toilet</option1>
<option2>plunger</option2>","2"
"8019","[winogrande]:
<sentence>As we worked on the toilet we needed a new plunger since the _ was powerful.</sentence>
<option1>toilet</option1>
<option2>plunger</option2>","1"
"8020","[winogrande]:
<sentence>Hunter rejected the application from Jeffrey due to lack of experience, but _ asked him to try next year.</sentence>
<option1>Hunter</option1>
<option2>Jeffrey</option2>","1"
"8021","[winogrande]:
<sentence>Hunter rejected the application from Jeffrey due to lack of experience, but _ had worked for longer than he.</sentence>
<option1>Hunter</option1>
<option2>Jeffrey</option2>","2"
"8022","[winogrande]:
<sentence>Samuel wants to buy a good cutting board and asks for Robert's advice, because _ wants quality cutting board.</sentence>
<option1>Samuel</option1>
<option2>Robert</option2>","1"
"8023","[winogrande]:
<sentence>Samuel wants to buy a good cutting board and asks for Robert's advice, because _ is a chef.</sentence>
<option1>Samuel</option1>
<option2>Robert</option2>","2"
